ЗелАО,,321,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,Аудитория,Старое Крюково,"г. Зеленоград, пл. Колумба, д.1","ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
ЗелАО,,322,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,Учебный класс,Савелки,,ГБОУ Школа № 854,ДОГМ,20,2,1,20,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,323,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,Учебный класс,Савелки,,ГБОУ Школа № 609,ДОГМ,20,2,1,20,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,324,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет технологии,Старое Крюково,,ГБОУ Школа № 1528,ДОГМ,20,2,9,180,165,3300,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,325,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Аудитория,Старое Крюково,"г. Зеленоград, пл. Колумба, д.1","ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
ЗелАО,,326,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет технологии,Савелки,,ГБОУ Школа № 854,ДОГМ,20,2,2,40,165,3300,686400,567600,4160,3440,52,43,,,,,
ЗелАО,,327,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет технологии,Матушкино,,ГБОУ Школа № 618,ДОГМ,20,1,3,60,165,3300,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,328,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет технологии,Матушкино,,ГБОУ Школа № 618,ДОГМ,18,1,2,36,165,2970,308880,255420,1872,1548,52,43,,,,,
ЗелАО,,329,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет ИЗО,Матушкино,,ГБОУ Школа № 618,ДОГМ,20,2,8,160,165,3300,2745600,2270400,16640,13760,52,43,,,,,
ЗелАО,,330,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение, Кабинет,Силино,,ГБОУ Школа № 1692,ДОГМ,20,1,1,20,165,3300,171600,141900,1040,860,52,43,,,,,
ЗелАО,,331,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение, Кабинет,Силино,,ГБОУ Школа № 1692,ДОГМ,20,2,1,20,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,332,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение, Кабинет,Матушкино,,ГБОУ Школа № 842,ДОГМ,15,1,2,30,165,2475,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,333,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение, Кабинет,Матушкино,,ГБОУ Школа № 842,ДОГМ,20,1,2,40,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,334,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение, Кабинет,Савелки,,ГБОУ Школа № 1557,ДОГМ,20,1,3,60,165,3300,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,335,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение, Кабинет,Крюково,,ГБОУ Школа № 2045,ДОГМ,20,2,2,40,165,3300,686400,567600,4160,3440,52,43,,,,,
ЗелАО,,336,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Класс,Силино,,ГБОУ Школа № 718,ДОГМ,20,1,3,60,165,3300,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,337,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Класс,Старое Крюково,,ГБОУ Школа № 853,ДОГМ,15,1,4,60,165,2475,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,338,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Аудитория,Старое Крюково,"г. Зеленоград, пл. Колумба, д.1","ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
ЗелАО,,339,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Аудитория,Старое Крюково,"г. Зеленоград, пл. Колумба, д.1","ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
ЗелАО,,340,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Аудитория,Старое Крюково,"г. Зеленоград, пл. Колумба, д.1","ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
ЗелАО,,341,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,"Кабинет, лаборатория",Матушкино,,ГБПОУ ПК № 50 им. Дважды Героя Социалистического труда Н.А. Злобина,ДОГМ,50,1,1,50,165,8250,429000,354750,2600,2150,52,43,,,,,
ЗелАО,,342,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Аудитория,Старое Крюково,,"ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
ЗелАО,,343,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,"кабинет, лаборатория",Матушкино,,ГБПОУ ПК № 50 им. Дважды Героя Социалистического труда Н.А. Злобина,ДОГМ,50,1,1,50,165,8250,429000,354750,2600,2150,52,43,,,,,
ЗелАО,,344,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,аудитория,Старое Крюково,"г. Зеленоград, пл. Колумба, д.1","ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
